Tutorial Group,Student ID,Name,School,Gender,CGPA,Team Assigned
G-77,3981,John Brown,CoB (NBS),Male,04.04,Team 4
G-77,5051,Jasmine Lin,NIE,Female,04.09,Team 4
G-77,4870,Aisha binti Hassan,SSS,Female,04.02,Team 4
G-77,5558,Fatima Rahman,CCEB,Female,4.52,Team 4
G-77,4435,Larasati Wulandari,SSS,Female,3.85,Team 5
G-77,1136,Sreya Rao,WKW SCI,Female,04.01,Team 5
G-77,3265,James Griffin,CCEB,Male,4.22,Team 5
G-77,3699,Emily Ng,NIE,Female,4.11,Team 5
G-77,5368,David Murphy,CoB (NBS),Male,4.15,Team 5
G-77,3474,Soo-Yeon Jang,SBS,Female,3.92,Team 6
G-77,4654,Zoe Mitchell,MAE,Female,4.22,Team 6
G-77,5202,Sofia Green,SSS,Female,04.08,Team 6
G-77,552,Anderson Wu,SPMS,Male,4.19,Team 6
G-77,3211,Victor Reyes,CoB (NBS),Male,4.14,Team 6
G-77,4845,Chloe Wong,SPMS,Female,3.89,Team 7
G-77,4876,Holly Tan,CCDS,Female,4.15,Team 7
G-77,5175,Ren Tanaka,CEE,Male,04.09,Team 7
G-77,1076,Karan Nair,EEE,Male,4.15,Team 7
G-77,2131,Tsubasa Takahashi,SSS,Female,4.15,Team 7
G-77,4269,Huilin,SoH,Male,3.8,Team 8
G-77,1160,Ferdie Navarro,SSS,Male,4.1,Team 8
G-77,612,Leena Joshi,SPMS,Female,4.25,Team 8
G-77,1534,Jinlong,MAE,Female,4.15,Team 8
G-77,5280,Riley Edwards,CCDS,Female,04.03,Team 8
G-77,1223,Gideon Hall,CCDS,Male,04.09,Team 9
G-77,2605,Hina Iqbal,CoB (NBS),Female,04.04,Team 9
G-77,4577,Poppy Green,MAE,Female,4.26,Team 9
G-77,3676,Tanner Wu,ADM,Male,04.02,Team 9
G-77,4193,Priyanka Kaur,EEE,Female,4.11,Team 9
G-77,1460,Roy Tan,CCDS,Male,3.9,Team 10
G-77,4281,Riley Dela Cruz,SSS,Female,4.19,Team 10
G-77,5586,Tanya Ali,CEE,Female,4.12,Team 10
G-77,5198,Aarav Desai,WKW SCI,Male,4.17,Team 10
G-77,1617,Lily Johnson,CoB (NBS),Female,04.09,Team 10
G-78,1892,Diana Malik,SSS,Female,04.01,Team 1
G-78,2830,Jun Huang,SoH,Male,04.03,Team 1
G-78,2071,Queenie Pineda,CoB (NBS),Female,4.2,Team 1
G-78,4633,Alya Rahman,EEE,Female,04.09,Team 1
G-78,3748,Zachary Patel,CCDS,Male,04.02,Team 1
G-78,2702,Nami Fujimoto,CoB (NBS),Female,4.14,Team 2
G-78,3057,Jaxon Jenkins,LKCMedicine,Male,3.85,Team 2
G-78,4849,Kiran Patil,CCDS,Female,04.06,Team 2
G-78,3213,Sun Li,EEE,Male,4.2,Team 2
G-78,5195,Alice Tan,ADM,Female,04.02,Team 2
G-78,464,Aldo Setiawan,CCEB,Male,3.9,Team 3
G-78,2567,Zoya Tsai,CCDS,Female,04.04,Team 3
G-78,3214,Nathan Tan,CoB (NBS),Male,4.11,Team 3
G-78,4104,Nina Chen,EEE,Female,4.14,Team 3
G-78,5821,Agung Prabowo,ASE,Male,4.2,Team 3
G-78,5982,Raghav Singh,ADM,Male,3.88,Team 4
G-78,4175,Daniel Edwards,WKW SCI,Male,04.02,Team 4
G-78,5727,Feng Yi Tan,EEE,Female,04.05,Team 4
G-78,1025,Zara Amalia,CoB (NBS),Female,4.15,Team 4
G-78,2446,Patricia Lee,CCEB,Female,4.18,Team 4
G-78,5324,Rita Narayan,CoB (NBS),Female,4,Team 5
G-78,2447,Noah Huang,SPMS,Male,4.15,Team 5
G-78,2514,Isabella Walker,CEE,Female,4.18,Team 5
G-78,5539,Lina Devi,CCEB,Female,4.14,Team 5
G-78,269,Elisha Wu,CCDS,Male,3.9,Team 5
G-78,3020,Wanda Cruz,CoB (NBS),Female,3.88,Team 6
G-78,1,Kylie Torres,SoH,Female,04.01,Team 6
G-78,1585,Jasmine Hapsari,EEE,Female,04.05,Team 6
G-78,2721,Vikram Nair,ADM,Male,4.11,Team 6
G-78,5884,Kunal Bhatia,MAE,Male,4.3,Team 6
G-78,5099,Sophia Garcia,CCDS,Female,3.8,Team 7
G-78,2209,Aihua Zhuang,CoB (NBS),Male,04.05,Team 7
G-78,663,Nguyen Van Hieu,SPMS,Male,4.15,Team 7
G-78,5581,Scarlett Hall,CEE,Female,4.15,Team 7
G-78,4542,Adalyn Tan,SBS,Female,4.18,Team 7
G-78,2867,Samantha Cox,CoE,Female,3.94,Team 8
G-78,3291,Rafael Tan,SPMS,Male,04.06,Team 8
G-78,813,Alaric Yang,CCEB,Male,04.03,Team 8
G-78,5507,Isabella Lim,CCDS,Female,4.2,Team 8
G-78,4815,Khalid Rahman,SBS,Male,4.18,Team 8
G-78,5725,Riya Reddy,ASE,Female,3.8,Team 9
G-78,3262,Diana Li,SoH,Female,04.04,Team 9
G-78,539,Min Yi Tan,EEE,Male,04.05,Team 9
G-78,4106,Oliver Morales,CCDS,Male,4.18,Team 9
G-78,5904,Nurul binti Zainal,SBS,Female,4.19,Team 9
G-78,5615,Navya Arya,CCDS,Female,3.94,Team 10
G-78,4822,Sienna Edwards,CoE,Female,4,Team 10
G-78,1885,Josh Tan,MSE,Male,04.08,Team 10
G-78,4307,Fauziah Binti Ahmad,SoH,Female,4.15,Team 10
G-78,3245,Teng Wei Lim,NIE,Male,4.2,Team 10
G-79,5571,Xing Yu,SoH,Female,3.89,Team 1
G-79,4672,Ashton Clark,CEE,Male,04.06,Team 1
G-79,2483,Landon Reed,CoE,Male,4.3,Team 1
G-79,986,Vina Safira,CoB (NBS),Female,04.05,Team 1
G-79,2884,Diana Binti Zain,SSS,Female,4.2,Team 1
G-79,5991,Khushboo Malik,NIE,Female,3.91,Team 2
G-79,141,Logan Thompson,ASE,Male,4.11,Team 2
G-79,5981,Sakshi Joshi,CCDS,Female,4.22,Team 2
G-79,29,Haruto Fujimoto,EEE,Male,04.08,Team 2
G-79,4290,Paul Tan,CEE,Male,4.11,Team 2
G-79,5726,Zhao Qiang,MAE,Male,04.09,Team 3
G-79,3104,Jin Zhi,CEE,Male,4.22,Team 3
G-79,787,Rongwei,CCDS,Male,4.1,Team 3
G-79,5326,Wang Yu,SPMS,Female,04.09,Team 3
G-79,2164,Olive Green,CCEB,Female,04.01,Team 3
G-79,3351,Qing Wei Lim,CCDS,Male,4,Team 4
G-79,5746,Miyako Shimizu,SPMS,Female,4.22,Team 4
G-79,4675,Chaofeng,CEE,Female,4.1,Team 4
G-79,289,Omer Farooq,CoE,Male,04.06,Team 4
G-79,129,Xena Santiago,SSS,Female,4.15,Team 4
G-79,2152,Nadia Binti Ismail,MAE,Female,4,Team 5
G-79,5659,Hui Min Tan,ADM,Female,04.05,Team 5
G-79,4361,Kartik Sharma,EEE,Male,04.06,Team 5
G-79,2946,Valentina Zhao,CCEB,Female,4.18,Team 5
G-79,2538,Bilal Hussain,LKCMedicine,Male,4.22,Team 5
G-79,5273,Nari Kim,SoH,Female,3.89,Team 6
G-79,4992,Hui Liu,CCDS,Female,4.19,Team 6
G-79,2024,Rizan Bin Ahmad,LKCMedicine,Male,4.15,Team 6
G-79,3669,Hao Wu,ASE,Male,4.16,Team 6
G-79,1108,Nina Lee,MAE,Female,4.11,Team 6
G-79,153,Elijah Reed,CCDS,Male,04.04,Team 7
G-79,3888,Tyler Moore,MAE,Male,4.19,Team 7
G-79,1440,Nora Howard,CoB (NBS),Female,04.05,Team 7
G-79,5435,Bella Wong,SSS,Female,04.03,Team 7
G-79,3411,Shruti Verma,CoE,Female,4.22,Team 7
G-79,4696,Anika Varma,SBS,Female,4.11,Team 8
G-79,2359,Nashit Khan,EEE,Male,4.16,Team 8
G-79,5641,Arvind Sharma,CCDS,Male,3.9,Team 8
G-79,3655,Nova Gonzalez,MAE,Female,4.1,Team 8
G-79,5938,Zara Wong,CoB (NBS),Female,4.2,Team 8
G-79,4600,Nhat Nguyen,NIE,Male,4.22,Team 9
G-79,2724,Siti Zulaikha,CCEB,Female,04.05,Team 9
G-79,2148,Amira Wong,SSS,Female,04.05,Team 9
G-79,5840,Gavin Wu,SPMS,Male,04.02,Team 9
G-79,610,Eva Clark,SoH,Female,4.14,Team 9
G-79,1056,Perry Villanueva,SSS,Male,04.02,Team 10
G-79,3178,Isaac Brooks,EEE,Male,04.06,Team 10
G-79,3208,Hani Binti Noor,CCEB,Female,4.1,Team 10
G-79,327,Eun-Ji Lee,MSE,Female,4.16,Team 10
G-79,3826,Sadia Malik,CCDS,Female,4.17,Team 10
G-8,4208,Mia Morgan,CEE,Female,04.01,Team 1
G-8,4709,Avery Li,EEE,Female,04.04,Team 1
G-8,3368,Nathan Adams,SoH,Male,4.18,Team 1
G-8,2374,Thao Le,CCDS,Male,4.12,Team 1
G-8,3898,Mila Reed,CoB (NBS),Female,4.19,Team 1
G-8,5387,Tian Wei,CoB (NBS),Female,04.02,Team 2
G-8,4774,Zara Rahman,CCEB,Female,04.03,Team 2
G-8,5883,Kira Tanaka,CCDS,Female,04.04,Team 2
G-8,4048,Dmitry Petrov,CCDS,Male,4.14,Team 2
G-8,2591,Liu Hong,EEE,Male,4.17,Team 2
G-8,917,Lara Cruz,SoH,Female,04.07,Team 3
G-8,2339,Laila Ali,WKW SCI,Female,04.04,Team 3
G-8,1708,Mason Hughes,CoB (NBS),Male,3.89,Team 3
G-8,5334,Souta Watanabe,MAE,Male,04.04,Team 3
G-8,1497,Jacob Robinson,CCDS,Male,4.48,Team 3
G-8,4889,Wendy Au,SSS,Female,3.92,Team 4
G-8,2694,Cheng Li,CCEB,Male,4.14,Team 4
G-8,593,Poppy Cahyani,CCDS,Female,4.1,Team 4
G-8,3948,Harry Ho,EEE,Male,4.12,Team 4
G-8,2496,Ayla Wong,CoE,Female,04.04,Team 4
G-8,5537,Aminah Binte,CCEB,Male,04.02,Team 5
G-8,2711,Anushka Verma,MSE,Female,4.25,Team 5
G-8,3897,Alena Chang,LKCMedicine,Female,4.15,Team 5
G-8,4580,Landon Lim,EEE,Male,04.03,Team 5
G-8,786,Neha Iyer,CCDS,Female,04.05,Team 5
G-8,1904,Kyle Wang,SPMS,Male,4.2,Team 6
G-8,4717,Dara Cheng,ASE,Female,04.04,Team 6
G-8,4893,Fatima Tan,CCDS,Female,3.86,Team 6
G-8,3514,Michael Zhang,CoB (NBS),Male,4.11,Team 6
G-8,2785,Angela Tan,CEE,Female,4.14,Team 6
G-8,5265,Aria Singh,MAE,Female,3.95,Team 7
G-8,4643,Kiran Rane,WKW SCI,Female,4.12,Team 7
G-8,2188,Suki Wang,CCEB,Female,4.12,Team 7
G-8,5515,Seung-Jin Han,CoB (NBS),Male,04.02,Team 7
G-8,3068,Rafiq Bin Zain,EEE,Male,4.2,Team 7
G-8,5529,Jane Smith,SoH,Female,04.02,Team 8
G-8,2979,Aidan Foster,CCDS,Male,04.05,Team 8
G-8,5860,Wei Chen,CoB (NBS),Female,04.05,Team 8
G-8,4548,Michael Young,CoE,Male,4.19,Team 8
G-8,4942,Cindy Wong,EEE,Female,4.2,Team 8
G-8,4334,Amara Belle,SBS,Female,3.91,Team 9
G-8,2387,Sofia Chen,CCDS,Female,4.18,Team 9
G-8,4527,Jade Chang,CoB (NBS),Female,4.18,Team 9
G-8,1673,Levi Parker,MSE,Male,4.14,Team 9
G-8,1267,Joshua White,EEE,Male,04.09,Team 9
G-8,5111,Yuki Takeda,EEE,Female,3.92,Team 10
G-8,179,Liam Hill,MAE,Male,4.19,Team 10
G-8,3623,Zane Carter,SoH,Male,4.12,Team 10
G-8,542,Mei Wang,CoE,Female,4.11,Team 10
G-8,5031,Dominic Li,CEE,Male,4.14,Team 10
G-80,5138,Nida Khan,CoB (NBS),Female,04.03,Team 1
G-80,3239,Huang Xin,EEE,Male,3.94,Team 1
G-80,2594,Yareli Cruz,NIE,Female,4.17,Team 1
G-80,17,Lan Shi,CEE,Female,4.15,Team 1
G-80,3696,Ravi Deshmukh,CoE,Male,4.22,Team 1
G-80,5548,Nisha Desai,SoH,Female,3.9,Team 2
G-80,1620,Harold Lee,MSE,Male,4.14,Team 2
G-80,4059,Hana Ng,CoE,Female,04.05,Team 2
G-80,2444,Mahesh Babu,CoB (NBS),Male,4.15,Team 2
G-80,4668,Indra Prasetyo,CCDS,Male,4.3,Team 2
G-80,2759,Zoe Wong,SSS,Female,3.88,Team 3
G-80,2485,Zahra Ali,SBS,Female,04.08,Team 3
G-80,2545,Arjun Deshmukh,SoH,Male,4.1,Team 3
G-80,5694,Caleb Butler,CoB (NBS),Male,04.09,Team 3
G-80,1797,Igor Petrov,CCDS,Male,4.52,Team 3
G-80,1274,Lucas Kim,NIE,Male,3.95,Team 4
G-80,5231,Mollie Edwards,SSS,Female,4.18,Team 4
G-80,4241,Nguyen Thi Ai,SBS,Female,04.03,Team 4
G-80,1939,Feri andika,EEE,Male,4.15,Team 4
G-80,2060,Keshav Yadav,CEE,Male,4.2,Team 4
G-80,3988,Orla James,SBS,Female,04.03,Team 5
G-80,1479,Sophia Baker,CCEB,Female,04.05,Team 5
G-80,5999,Killian James,SPMS,Male,04.03,Team 5
G-80,2361,Killian Wu,EEE,Male,4.18,Team 5
G-80,3573,Quinlan Roberts,NIE,Male,4.2,Team 5
G-80,3179,Aaron Thompson,EEE,Male,3.95,Team 6
G-80,5500,Lu Jian,CoB (NBS),Female,04.05,Team 6
G-80,2638,Kiran Sethi,NIE,Male,4.15,Team 6
G-80,277,Kira Lee,CCDS,Female,4.14,Team 6
G-80,1207,Jing Yi Tan,CoE,Female,4.3,Team 6
G-80,1762,Nora Bailey,EEE,Female,3.86,Team 7
G-80,2322,Jack Green,CCDS,Male,4.12,Team 7
G-80,4179,John Doe,MAE,Male,4.14,Team 7
G-80,4993,Layla Wu,CoB (NBS),Female,04.04,Team 7
G-80,4949,Marwan Bin Ali,CoE,Male,4.2,Team 7
G-80,1633,Ron Tan,SSS,Male,3.91,Team 8
G-80,5101,Ruth Tan,MAE,Female,04.06,Team 8
G-80,5896,Hao Wei Tan,CEE,Male,4.15,Team 8
G-80,1077,Hana Matsumura,CCDS,Female,04.08,Team 8
G-80,805,Hassan Ibrahim,SoH,Male,4.22,Team 8
G-80,625,Nathan Tan,CoE,Male,04.04,Team 9
G-80,3404,Jacob Parker,WKW SCI,Male,04.01,Team 9
G-80,2407,Maria Garcia,CCDS,Female,04.03,Team 9
G-80,1192,Priya Kaul,SSS,Female,4.1,Team 9
G-80,1557,Adil Bin Rahman,SoH,Male,4.35,Team 9
G-80,5796,Siti Aishah,CEE,Female,3.89,Team 10
G-80,5453,Michael Walker,CCDS,Male,4.26,Team 10
G-80,270,Baodong,CoB (NBS),Female,4.15,Team 10
G-80,5442,Arjun Verma,CoE,Male,04.03,Team 10
G-80,2778,Cameron Zhao,SPMS,Male,4.14,Team 10
G-81,3181,Avery Robinson,CCEB,Female,04.01,Team 1
G-81,3629,Zainal Abidin,CCDS,Male,3.94,Team 1
G-81,1706,Eryan,EEE,Male,4.2,Team 1
G-81,1596,Gavin Tan,SSS,Male,4.12,Team 1
G-81,2582,Sophia Martinez,CoE,Female,4.2,Team 1
G-81,4066,Lucy Watson,WKW SCI,Female,3.88,Team 2
G-81,2384,Qian Yu Tan,CCEB,Male,04.05,Team 2
G-81,1516,Santiago Huang,EEE,Male,04.05,Team 2
G-81,2675,Khushboo Khan,ADM,Female,04.09,Team 2
G-81,4352,Sophie Hughes,MAE,Female,4.52,Team 2
G-81,2110,Ada Zhang,SoH,Female,04.01,Team 3
G-81,4456,Irina Dmitrieva,CCDS,Female,04.02,Team 3
G-81,1067,Max Carter,SBS,Male,04.07,Team 3
G-81,4500,Kyo Tan,EEE,Male,4.25,Team 3
G-81,2966,Lola Bennett,MAE,Female,04.09,Team 3
G-81,3585,Yi Ming Lim,EEE,Male,4.1,Team 4
G-81,4103,Mira Patel,SPMS,Female,3.9,Team 4
G-81,1254,Ming Yue,ADM,Male,4.1,Team 4
G-81,5043,Grace Wu,MAE,Female,4.14,Team 4
G-81,4030,Piper Yip,SSS,Female,4.2,Team 4
G-81,5724,Tatiana Sergeyevna,EEE,Female,04.08,Team 5
G-81,5434,Sandeep Reddy,SoH,Male,4.26,Team 5
G-81,2162,Dylan Wang,CCDS,Male,04.01,Team 5
G-81,4746,Zara Wu,CoE,Female,4.1,Team 5
G-81,3338,Rory Chen,CCEB,Female,04.08,Team 5
G-81,1986,Samira Ali,SSS,Female,04.09,Team 6
G-81,5817,Neelima Das,MAE,Female,04.06,Team 6
G-81,4198,Wayne Tan,SoH,Male,4.15,Team 6
G-81,1266,Emery Collins,CoE,Male,04.04,Team 6
G-81,489,Fiona Huang,SPMS,Female,4.26,Team 6
G-81,2011,Marcus Green,SoH,Male,04.01,Team 7
G-81,5664,Tao Feng,SPMS,Male,04.06,Team 7
G-81,1607,Kiran Desai,CoB (NBS),Female,4.2,Team 7
G-81,3397,Fiona Tan,CCDS,Female,4.18,Team 7
G-81,5027,Ying Wu,SSS,Female,04.04,Team 7
G-81,837,Farah Lim,CCEB,Female,04.01,Team 8
G-81,2018,Alvin Yeo,EEE,Male,4.1,Team 8
G-81,392,Isha Begum,MAE,Female,04.07,Team 8
G-81,3821,Jack Morgan,NIE,Male,04.08,Team 8
G-81,600,Emma Wong,ASE,Female,4.22,Team 8
G-81,5063,Lina Cheong,CCEB,Female,3.92,Team 9
G-81,5008,Jasper Li,EEE,Male,4.2,Team 9
G-81,2479,Nina Lim,SoH,Female,4.23,Team 9
G-81,2053,Arjun Patel,CoE,Male,4.14,Team 9
G-81,991,Aria Perez,ASE,Female,04.03,Team 9
G-81,5311,Sanjay Gupta,CoE,Male,04.01,Team 10
G-81,2793,Bushra Khan,CCDS,Female,04.05,Team 10
G-81,2132,Samantha Chan,SSS,Female,4.1,Team 10
G-81,2646,Zhou Yu,CEE,Male,04.05,Team 10
G-81,4897,Holly Hughes,EEE,Female,4.22,Team 10
G-82,5706,Sadia Ali,MAE,Female,3.93,Team 1
G-82,4474,Julian Sanders,CEE,Male,04.04,Team 1
G-82,5165,Mohd Rizal Bin Hassan,EEE,Male,04.05,Team 1
G-82,2807,Amara Tan,MSE,Female,04.09,Team 1
G-82,5056,Suresh Yadav,CCDS,Male,4.2,Team 1
G-82,2750,Jasbir Singh,CCEB,Male,3.9,Team 2
G-82,4449,Chinh Nguyen,CoB (NBS),Male,04.02,Team 2
G-82,5918,Le Thi Nhung,MSE,Female,04.08,Team 2
G-82,3215,Ronin Smith,CEE,Male,4.26,Team 2
G-82,4397,Aubrey Bell,SoH,Female,4.12,Team 2
G-82,1225,Violet Yip,MAE,Female,3.92,Team 3
G-82,884,Haoqiang,CCEB,Female,3.85,Team 3
G-82,3067,Nash De Leon,CCDS,Male,4.19,Team 3
G-82,2023,Eli Wu,SPMS,Male,4.14,Team 3
G-82,2744,Lucas Young,EEE,Male,4.14,Team 3
G-82,2088,Lakshmi Rao,CEE,Female,4.14,Team 4
G-82,2184,Sarah Miller,EEE,Female,04.03,Team 4
G-82,4448,Gabriel Ramirez,CoB (NBS),Male,3.88,Team 4
G-82,2484,Rizwan Bin Ahmad,WKW SCI,Male,04.05,Team 4
G-82,2735,Lara Chen,SoH,Female,4.26,Team 4
G-82,684,Henry Tan,MAE,Male,3.88,Team 5
G-82,1231,Hana Kuroda,SBS,Female,04.03,Team 5
G-82,3468,Wren Zhao,CoB (NBS),Female,4.14,Team 5
G-82,4466,Liam Smith,ADM,Male,4.12,Team 5
G-82,3608,Ping Wang,CEE,Male,4.2,Team 5
G-82,1677,Zhao Wei,EEE,Male,3.92,Team 6
G-82,477,Yuki Nishiyama,CoE,Female,04.03,Team 6
G-82,3923,Jay Wu,CCEB,Male,04.01,Team 6
G-82,13,Alya Faris,SSS,Female,04.03,Team 6
G-82,5,Henry Baker,MAE,Male,4.48,Team 6
G-82,905,Gemma Rivera,MAE,Female,04.08,Team 7
G-82,5687,Vincent Ng,CoB (NBS),Male,3.96,Team 7
G-82,3416,Mason Kim,CEE,Male,4.15,Team 7
G-82,427,Owais Tariq,EEE,Male,4.19,Team 7
G-82,3825,Tanisha Nair,CCEB,Female,04.06,Team 7
G-82,2529,Aaliyah Rodriguez,SPMS,Female,3.94,Team 8
G-82,996,Isaac Ward,MSE,Male,04.01,Team 8
G-82,4140,Nguyen Van Phong,NIE,Male,4.21,Team 8
G-82,1994,Annika Chang,EEE,Female,4.11,Team 8
G-82,5828,Dimas Santoso,CoB (NBS),Male,4.1,Team 8
G-82,466,Sabrina Binti Mohd,SSS,Female,4.15,Team 9
G-82,1825,Harrison Lee,LKCMedicine,Male,3.88,Team 9
G-82,1279,Asher Kim,NIE,Male,4.11,Team 9
G-82,4008,Mohan Nair,EEE,Male,4.18,Team 9
G-82,3192,Simone Lim,CCEB,Female,04.08,Team 9
G-82,2283,Ava Johnson,EEE,Female,3.89,Team 10
G-82,74,Ella Kwan,CCEB,Female,4.15,Team 10
G-82,1989,Toni Saputra,CEE,Male,04.04,Team 10
G-82,2972,Samir Khan,CoB (NBS),Male,04.02,Team 10
G-82,1926,Kyo Tan,SBS,Male,4.2,Team 10
G-83,3863,Elisa Rivera,MAE,Female,3.91,Team 1
G-83,266,Mateo Yang,WKW SCI,Male,04.08,Team 1
G-83,3865,James White,CoB (NBS),Male,4.12,Team 1
G-83,5282,Ritika Patil,MSE,Female,4.15,Team 1
G-83,3670,Fahad Nadeem,EEE,Male,4.2,Team 1
G-83,2670,Kali Chen,CCEB,Female,3.95,Team 2
G-83,3292,Ravi Patel,SoH,Male,04.05,Team 2
G-83,5503,Aminah Ali,SBS,Female,4.15,Team 2
G-83,4097,Guangqiang,MAE,Male,4.15,Team 2
G-83,5649,Grayson Li,EEE,Male,4.19,Team 2
G-83,4578,Nora Abdul,SBS,Female,4,Team 3
G-83,457,Evan Parker,CoB (NBS),Male,04.01,Team 3
G-83,5033,Nash Wu,SoH,Male,4.12,Team 3
G-83,2456,Syafiq Bin Mohd,SPMS,Male,4.15,Team 3
G-83,5090,Isha Alvarado,EEE,Female,4.22,Team 3
G-83,1704,Daniel Chen,SBS,Male,3.9,Team 4
G-83,4728,Finn Pineda,MSE,Male,04.06,Team 4
G-83,4641,Ahmad Zaki Bin Rahman,EEE,Male,4.1,Team 4
G-83,2604,Svetlana Alexandrova,SSS,Female,4.16,Team 4
G-83,1369,Cecilia Morales,NIE,Female,4.17,Team 4
G-83,2390,Nash Reddy,EEE,Male,4.1,Team 5
G-83,4174,Elena Murphy,MSE,Female,04.03,Team 5
G-83,603,Leo White,CoB (NBS),Male,4.14,Team 5
G-83,3747,Haruto Yamamoto,CEE,Male,04.03,Team 5
G-83,3982,Nian Zhang,SoH,Female,4.27,Team 5
G-83,4129,Anita Gupta,EEE,Female,3.94,Team 6
G-83,2395,Anthony Parker,MSE,Male,04.01,Team 6
G-83,5705,Gavin Flores,CCEB,Male,4.16,Team 6
G-83,4261,Shruti Nair,CCDS,Female,4.12,Team 6
G-83,700,Vincent Lam,EEE,Male,4.22,Team 6
G-83,4245,Kah Ying,SPMS,Male,4,Team 7
G-83,3133,Xander Mendoza,SBS,Male,4.18,Team 7
G-83,72,An Nguyen,EEE,Male,4.2,Team 7
G-83,172,Lisa Lim,NIE,Female,04.05,Team 7
G-83,4551,Anjali Iyer,CCDS,Female,4.12,Team 7
G-83,2235,Efei,WKW SCI,Male,3.9,Team 8
G-83,669,Tu Nguyen,EEE,Female,4.15,Team 8
G-83,3757,Colton Harris,CCDS,Male,04.05,Team 8
G-83,1170,Shamsher Ali,MAE,Male,4.2,Team 8
G-83,439,Guangli,SBS,Female,4.15,Team 8
G-83,2737,Saul Huang,CCDS,Male,3.9,Team 9
G-83,1348,Kou Suzuki,NIE,Male,4.12,Team 9
G-83,2840,Priya Tan,LKCMedicine,Female,4.1,Team 9
G-83,4564,Farhan Hussain,EEE,Female,4.15,Team 9
G-83,5449,Kelvin Tan,SBS,Male,4.19,Team 9
G-83,3274,Amani Binti Hisham,MSE,Female,4,Team 10
G-83,1234,Elliot Lim,NIE,Male,04.03,Team 10
G-83,5448,Dorian Villanueva,SBS,Male,4.11,Team 10
G-83,3901,Stella Zhao,CCDS,Female,4.2,Team 10
G-83,2741,David Wu,SoH,Male,4.1,Team 10
G-84,5328,Pranav Nair,SBS,Male,04.01,Team 1
G-84,5897,Yukiko Takahashi,LKCMedicine,Female,04.06,Team 1
G-84,323,Li Mei,SSS,Female,4.11,Team 1
G-84,3961,Aarav Sharma,CoB (NBS),Male,4,Team 1
G-84,3788,Binghua,CCDS,Female,4.25,Team 1
G-84,5084,Siti Nurhaliza,CoE,Female,4.2,Team 2
G-84,2768,Hiroki Matsusaka,CCDS,Male,3.86,Team 2
G-84,4360,Serena Tan,CCEB,Female,4.26,Team 2
G-84,5248,Mei Hong Tan,SSS,Female,4.15,Team 2
G-84,48,Vignesh Nair,SPMS,Male,04.05,Team 2
G-84,2671,Celeste Bautista,ADM,Female,3.88,Team 3
G-84,691,Owen Ramirez,CoB (NBS),Male,4.19,Team 3
G-84,4236,Isabella Moore,CCEB,Female,04.01,Team 3
G-84,2908,Bodhi Edwards,CCDS,Male,4.18,Team 3
G-84,1719,Diana Binti Jasmi,NIE,Female,4.2,Team 3
G-84,131,William Taylor,CoB (NBS),Male,4,Team 4
G-84,3039,Nana Ohashi,MAE,Female,4.15,Team 4
G-84,379,Ning Hui,ASE,Female,04.06,Team 4
G-84,2783,Simon Zhao,CCDS,Male,4.19,Team 4
G-84,1667,Zhen Yi Tan,WKW SCI,Female,4.25,Team 4
G-84,142,Zhang Ying,CCDS,Female,4.15,Team 5
G-84,4032,Elena Chang,SBS,Female,4.19,Team 5
G-84,5419,Kaito Takahashi,NIE,Male,4.19,Team 5
G-84,632,Samantha Gray,SSS,Female,4.17,Team 5
G-84,5432,Bobby Chua,CCEB,Male,3.8,Team 5
G-84,4506,Hannah Chen,MAE,Female,4.22,Team 6
G-84,3216,Faris Abdul,CoB (NBS),Male,04.04,Team 6
G-84,5801,Aaliyah Lin,SBS,Female,4.11,Team 6
G-84,5418,Rajiv Nair,CoE,Male,04.04,Team 6
G-84,3194,Xue Mei,EEE,Female,4.14,Team 6
G-84,2228,Oka Susilo,CoB (NBS),Male,4.2,Team 7
G-84,3837,Rani Devi,CCEB,Female,4.16,Team 7
G-84,1993,Kiran Menon,SPMS,Female,4.11,Team 7
G-84,4867,Sadie Wang,EEE,Female,04.01,Team 7
G-84,2994,Ajay Singh,CEE,Male,4.11,Team 7
G-84,3363,Leo Chen,CoE,Male,04.09,Team 8
G-84,4213,Gabriel Adams,CCDS,Male,4.2,Team 8
G-84,4552,Sabrina Binti Ghazali,CCEB,Female,4.2,Team 8
G-84,3170,Aubree Kelly,ASE,Female,04.02,Team 8
G-84,5211,Brooke Tan,EEE,Female,4.2,Team 8
G-84,4432,Tara Devi,CCDS,Female,4.22,Team 9
G-84,4905,Kaito Takahashi,EEE,Male,4.22,Team 9
G-84,2419,Silas Wong,SoH,Male,3.93,Team 9
G-84,1066,Mira Ong,CoB (NBS),Female,04.09,Team 9
G-84,2423,Zoe Bailey,CCEB,Female,4.22,Team 9
G-84,3116,Evelyn Tan,CCDS,Female,4,Team 10
G-84,5943,Liam Sharma,NIE,Male,4.12,Team 10
G-84,2256,Imran Khan,MAE,Male,4.19,Team 10
G-84,4091,Kavya Menon,CoB (NBS),Female,4.2,Team 10
G-84,3195,Charlotte Chen,SSS,Female,3.85,Team 10
G-85,3283,Sameer Kapoor,CCDS,Male,4,Team 1
G-85,3408,Sahar Jamil,EEE,Female,04.01,Team 1
G-85,5106,Owais Hussain,MAE,Male,4.2,Team 1
